Date,Open,High,Low,Close,Volume,Adj Close
4/1/2005,91.489998,91.760002,90.040001,90.440002,5721200,72.001449
3/31/2005,90.459999,91.410004,90.220001,91.379997,4418600,72.749802
3/30/2005,90.32,90.879997,90.32,90.68,5253900,72.192517
3/29/2005,90.739998,91.07,90.18,90.599998,6070400,72.128826
3/28/2005,90.709999,91.629997,90.620003,91.040001,4088900,72.479123
3/24/2005,90.800003,91.550003,90.699997,90.699997,4577100,72.208437
3/23/2005,89.970001,91.169998,89.82,90.519997,5472100,72.065135
3/22/2005,89.610001,90.339996,89.260002,89.5,4452500,71.253091
3/21/2005,89.419998,90.279999,89.269997,89.510002,4402400,71.261054
3/18/2005,89.860001,89.900002,89.089996,89.279999,7541500,71.077943
3/17/2005,90.489998,90.68,89.699997,89.860001,5562100,71.539696
3/16/2005,90.739998,91.400002,90.25,90.650002,5065300,72.168635
3/15/2005,92,92.269997,91.199997,91.379997,3663100,72.749802
3/14/2005,91.5,92.040001,91.5,91.900002,3935500,73.16379
3/11/2005,92.25,92.410004,91.199997,91.510002,4494300,72.853302
3/10/2005,92.349998,92.800003,92.089996,92.410004,3422500,73.569815
3/9/2005,92.019997,93,92.010002,92.349998,4511200,73.522043
3/8/2005,91.699997,92.559998,91.699997,92.129997,5087800,73.346895
3/7/2005,92.349998,92.510002,91.589996,91.599998,7046900,72.92495
3/4/2005,92.940002,93.18,92.360001,92.370003,4754000,73.537969
3/3/2005,93.150002,93.209999,92.199997,92.410004,4037800,73.569815
3/2/2005,92.75,93.730003,92.75,92.919998,4467400,73.975833
3/1/2005,92.639999,93.43,92.589996,93.300003,3819900,74.278364
2/28/2005,92.529999,92.760002,92.410004,92.580002,4949800,73.705154
2/25/2005,92.349998,92.800003,92.290001,92.800003,4078500,73.880302
2/24/2005,91.980003,93.089996,91.849998,92.639999,4153900,73.75292
2/23/2005,92.290001,92.440002,91.550003,92.099998,5622800,73.323012
2/22/2005,92.669998,93.5,92.230003,92.32,4825100,73.49816
2/18/2005,93.75,94.25,92.900002,93.269997,4265300,74.254476
2/17/2005,94.5,94.760002,93.739998,93.75,4254200,74.636618
2/16/2005,94.230003,94.970001,94.199997,94.620003,4466500,75.329248
2/15/2005,93.5,94.669998,93.480003,94.330002,4148000,75.098371
2/14/2005,93.160004,94.019997,93.160004,93.57,2868800,74.493315
2/11/2005,92.699997,93.970001,92.5,93.300003,4229300,74.278364
2/10/2005,92.949997,93.099998,92.300003,92.760002,4838400,73.848457
2/9/2005,94.139999,94.830002,92.540001,92.699997,5657100,73.800685
2/8/2005,94.209999,94.639999,94.129997,94.129997,3541100,74.939143
2/7/2005,94.349998,94.900002,94.330002,94.529999,2837800,75.114293
2/4/2005,93.010002,94.739998,93,94.510002,3807600,75.098403
2/3/2005,93.870003,93.940002,93.059998,93.540001,3928700,74.327633
2/2/2005,93.779999,94.349998,93.629997,94.300003,3597400,74.931537
2/1/2005,93.669998,94,93.370003,93.860001,3637400,74.581907
1/31/2005,93.650002,93.949997,93.050003,93.419998,4759900,74.232278
1/28/2005,92.68,93.589996,92.480003,92.889999,5960600,73.811136
1/27/2005,91.5,92.220001,91.440002,91.980003,4746900,73.088046
1/26/2005,92.300003,92.870003,91.940002,91.949997,5352000,73.064203
1/25/2005,91.980003,92.589996,91.949997,92.190002,5070700,73.254913
1/24/2005,92.699997,92.849998,91.760002,91.790001,6537300,72.937069
1/21/2005,93,93.300003,92.230003,92.379997,7002600,73.405885
1/20/2005,92.610001,93.839996,92.599998,93,5708600,73.898544
1/19/2005,94.949997,95.150002,92.93,93.099998,7352700,73.978003
1/18/2005,93.650002,95.339996,93.620003,94.900002,8492100,75.4083
1/14/2005,94.010002,94.25,93.550003,94.099998,5520800,74.772611
1/13/2005,95.389999,96.199997,93.699997,94.449997,5339400,75.050723
1/12/2005,95,95.279999,94.059998,95.209999,5828600,75.654627
1/11/2005,95.68,95.790001,94.709999,95,4746400,75.48776
1/10/2005,95.779999,96.089996,95.239998,95.68,4625100,76.028093
1/7/2005,96.5,96.800003,95.470001,95.779999,6200700,76.107553
1/6/2005,96.540001,96.980003,96.050003,96.199997,4561700,76.441287
1/5/2005,96.599998,97.830002,96.400002,96.5,5646700,76.679672
1/4/2005,97.739998,98.419998,96.519997,96.699997,5711000,76.838591
1/3/2005,98.970001,99.099998,97.25,97.75,5295200,77.672932
12/31/2004,98.599998,98.910004,98.489998,98.580002,2793200,78.332458
12/30/2004,98.099998,99,98.07,98.300003,3812400,78.109969
12/29/2004,97.809998,98.470001,97.800003,98.18,3296300,78.014613
12/28/2004,97.400002,98.550003,97.370003,98.300003,4336400,78.109969
12/27/2004,97.690002,97.970001,97.379997,97.5,3262900,77.47428
12/23/2004,97.5,98,97.5,97.720001,3590600,77.649094
12/22/2004,97.349998,97.980003,97.290001,97.610001,4950100,77.561687
12/21/2004,96.589996,97.150002,96.510002,97.019997,4841800,77.092865
12/20/2004,96.349998,97.57,96.349998,96.550003,4769900,76.719405
12/17/2004,97,98,96.199997,96.199997,8853100,76.441287
12/16/2004,96.800003,98.150002,96.800003,97.449997,5660100,77.434547
12/15/2004,96.919998,97.699997,96.809998,97.330002,3914500,77.339198
12/14/2004,96.300003,97.699997,96.290001,97.309998,4493200,77.323302
12/13/2004,96.849998,97.199997,96.080002,96.449997,4799500,76.639939
12/10/2004,96.099998,97.989998,96.099998,96.669998,4188300,76.814754
12/9/2004,96.199997,97.599998,95.709999,97.510002,5713700,77.482227
12/8/2004,96.43,97.349998,95.769997,96.650002,5310700,76.798864
12/7/2004,97.699997,98.25,95.989998,96.099998,6477100,76.361827
12/6/2004,96.879997,97.900002,96.650002,97.669998,5263000,77.609362
12/3/2004,96.550003,97.629997,96.550003,97.080002,7026800,77.140546
12/2/2004,95.650002,96.779999,95.489998,95.760002,5152300,76.091663
12/1/2004,94.5,96.07,94.470001,95.879997,5664500,76.187013
11/30/2004,95.150002,95.650002,94.239998,94.239998,5870300,74.883856
11/29/2004,94.940002,96.379997,94.940002,95.5,5699800,75.885064
11/26/2004,95.050003,95.379997,94.580002,94.720001,2204300,75.26527
11/24/2004,95.040001,95.790001,95.040001,95.459999,3750600,75.853279
11/23/2004,94.699997,95.370003,94.550003,95.279999,5529900,75.710249
11/22/2004,94.300003,95.400002,94.160004,95.110001,5814100,75.575167
11/19/2004,94.949997,95.160004,94.25,94.449997,5679100,75.050723
11/18/2004,95.360001,95.699997,95.029999,95.099998,4655900,75.567219
11/17/2004,95.300003,96.629997,95.300003,95.459999,6353200,75.853279
11/16/2004,95.25,95.5,94.650002,94.889999,5684100,75.400352
11/15/2004,95.080002,96,94.800003,95.919998,4887600,76.218798
11/12/2004,94.660004,95.5,94.559998,95.32,4958400,75.742034
11/11/2004,93.599998,95.220001,93.540001,94.790001,7453400,75.320893
11/10/2004,92.919998,94.300003,92.919998,93.610001,6258400,74.383255
11/9/2004,93,93.949997,93,93.370003,4513100,74.192551
11/8/2004,92.5,93.699997,92.5,93.370003,4907300,74.192551
11/5/2004,92.400002,93.519997,92.400002,93.279999,6708400,73.978004
11/4/2004,91.050003,92.699997,90.82,92.379997,6951600,73.264236
11/3/2004,91.25,91.900002,90.970001,91.199997,6553300,72.328407
11/2/2004,89.550003,91.220001,89.5,90.470001,5388700,71.749466
11/1/2004,89.330002,90.599998,89.230003,90.110001,5160600,71.463959
10/29/2004,89.400002,89.900002,88.949997,89.75,4518500,71.178451
10/28/2004,89.800003,90.239998,89.43,89.5,4226500,70.980183
10/27/2004,88.580002,90.269997,88.5,90,6035100,71.37672
10/26/2004,88.330002,89.57,88.25,89,7335800,70.583645
10/25/2004,87.360001,88.900002,87.309998,88.43,5774500,70.131593
10/22/2004,88.220001,88.449997,87.290001,87.389999,5988700,69.306795
10/21/2004,88.400002,88.760002,87.660004,88.099998,6137500,69.869877
10/20/2004,88.449997,89.190002,88.290001,88.82,6926800,70.440892
10/19/2004,88.199997,89.730003,88,89.370003,13692200,70.877085
10/18/2004,84.300003,86.150002,84.290001,85.919998,7182600,68.140974
10/15/2004,84.779999,85.25,84.599998,84.849998,5928500,67.292384
10/14/2004,84.75,84.980003,84.300003,84.779999,4233700,67.236869
10/13/2004,86.260002,86.480003,84.43,84.980003,6651400,67.395488
10/12/2004,86.019997,86.199997,85.580002,86,4626600,68.204421
10/11/2004,86.769997,87.199997,86.269997,86.629997,3016300,68.704056
10/8/2004,87.43,87.910004,86.510002,86.709999,4090000,68.767504
10/7/2004,88.040001,88.099998,87.400002,87.419998,3076900,69.330586
10/6/2004,87.139999,88.099998,87.099998,88.040001,3984400,69.822294
10/5/2004,87.949997,88.029999,87.129997,87.32,5150700,69.25128
10/4/2004,87,88.099998,86.720001,87.160004,5001400,69.124391
10/1/2004,85.949997,86.980003,85.879997,86.720001,4538000,68.775436
9/30/2004,85.139999,85.980003,85.010002,85.739998,5198000,67.99822
9/29/2004,84.480003,84.980003,84.150002,84.980003,4204500,67.395488
9/28/2004,84.349998,84.650002,83.879997,84.480003,3874200,66.998951
9/27/2004,84.099998,84.440002,83.980003,84.160004,4650300,66.745167
9/24/2004,83.800003,84.739998,83.779999,84.43,4899500,66.959294
9/23/2004,84.040001,84.269997,83.239998,83.879997,4801200,66.523101
9/22/2004,85.349998,85.440002,84.169998,84.309998,5037100,66.864123
9/21/2004,85.699997,86.110001,85.339996,85.720001,4049700,67.982361
9/20/2004,85.400002,86.43,85.400002,85.699997,4380400,67.966497
9/17/2004,86.400002,86.5,85.440002,85.739998,6198700,67.99822
9/16/2004,86.199997,86.959999,85.93,86.120003,3623000,68.299593
9/15/2004,85.940002,86.5,85.889999,86.370003,4631200,68.497861
9/14/2004,86.599998,86.879997,86.150002,86.720001,3953500,68.775436
9/13/2004,87,87.279999,86.080002,86.489998,4801400,68.593026
9/10/2004,86.43,87,86.25,86.760002,3753500,68.80716
9/9/2004,85.860001,86.790001,85.860001,86.440002,4517400,68.553376
9/8/2004,84.900002,86.510002,84.879997,85.860001,5721200,68.093391
9/7/2004,84.699997,85.440002,84.599998,84.970001,4002800,67.387555
9/3/2004,84.300003,84.690002,83.959999,84.389999,3479800,66.927571
9/2/2004,84.220001,84.779999,83.849998,84.57,3380400,67.070324
9/1/2004,84.050003,85.089996,84.010002,84.220001,4748500,66.792749
8/31/2004,84.550003,84.690002,83.650002,84.690002,3399500,67.165496
8/30/2004,84.57,84.989998,84.389999,84.400002,2277900,66.935503
8/27/2004,84.650002,84.949997,84.589996,84.940002,2444800,67.363764
8/26/2004,85,85.040001,84.690002,84.690002,3134400,67.165496
8/25/2004,85,85.269997,84.550003,85.07,4405600,67.466862
8/24/2004,85,85.150002,84.349998,84.709999,2710400,67.181354
8/23/2004,85.230003,85.449997,84.650002,84.650002,4260600,67.133772
8/20/2004,84.519997,85.25,84.519997,85.25,4501400,67.609615
8/19/2004,84.75,85.349998,84.449997,84.889999,4704500,67.324108
8/18/2004,83.599998,85.129997,83.57,85.129997,4397500,67.514444
8/17/2004,84.099998,84.540001,83.660004,84.040001,3559400,66.649996
8/16/2004,83.699997,84.559998,83.510002,84.019997,4361500,66.634131
8/13/2004,82.540001,83.940002,82.510002,83.910004,5801900,66.546898
8/12/2004,83.050003,83.050003,81.900002,82.209999,7134900,65.198668
8/11/2004,83.699997,83.980003,83.099998,83.690002,5288000,66.372421
8/10/2004,84,84.989998,83.809998,84.989998,4351000,67.403414
8/9/2004,83.480003,83.959999,82.870003,83.550003,3621100,66.261391
8/6/2004,84.379997,84.760002,83.419998,83.480003,5219200,66.205876
8/5/2004,85.970001,86.419998,85.010002,85.190002,3879900,67.419278
8/4/2004,85.300003,86.650002,85.25,85.970001,4160600,68.036568
8/3/2004,86.699997,86.800003,85.440002,85.709999,4147200,67.830803
8/2/2004,86.870003,87.389999,86.419998,86.690002,3408400,68.606376
7/30/2004,86.449997,87.400002,86.389999,87.07,3508500,68.907106
7/29/2004,86.25,87.220001,86.230003,86.769997,4232300,68.669684
7/28/2004,85.879997,86.279999,84.879997,85.849998,6566200,67.941598
7/27/2004,85.599998,86.300003,85.449997,85.879997,4098500,67.965339
7/26/2004,84.849998,85.580002,84.510002,85.089996,4517500,67.340133
7/23/2004,85.699997,86.059998,84.5,84.849998,4309400,67.150199
7/22/2004,85,86.400002,84.68,86.059998,5972600,68.107791
7/21/2004,86.75,87.110001,85.300003,85.300003,5534000,67.506332
7/20/2004,85.629997,86.489998,85.300003,86.360001,5651300,68.345213
7/19/2004,84.5,85.849998,84.400002,85.300003,6596000,67.506332
7/16/2004,86.050003,86.480003,84.279999,84.279999,10441400,66.699102
7/15/2004,84.129997,84.629997,83.610001,84.019997,7086500,66.493336
7/14/2004,84.839996,85.239998,83.779999,84.129997,6298600,66.580391
7/13/2004,85.900002,86.089996,85.199997,85.25,6001000,67.46676
7/12/2004,84,85.25,83.419998,84.099998,6009200,66.55665
7/9/2004,84.400002,84.5,83.510002,83.889999,6595200,66.390457
7/8/2004,85,85.010002,83.580002,83.650002,7529000,66.200523
7/7/2004,85.300003,85.940002,85.050003,85.349998,5677300,67.545899
7/6/2004,86.5,86.730003,85.129997,85.699997,6408100,67.822887
7/2/2004,87.449997,87.550003,86.599998,87.040001,2874500,68.883365
7/1/2004,88.279999,88.440002,86.57,87.5,5093900,69.247407
6/30/2004,88.300003,88.5,87.699997,88.150002,4724000,69.761818
6/29/2004,88.349998,88.489998,87.900002,88.290001,4394800,69.872613
6/28/2004,89.709999,89.900002,88.360001,88.709999,4423200,70.204999
6/25/2004,89.949997,90.230003,88.940002,89.550003,5604700,70.869778
6/24/2004,90.279999,90.919998,89.839996,89.989998,4069400,71.217989
6/23/2004,90.099998,90.839996,89.839996,90.790001,4354700,71.851111
6/22/2004,89.279999,90.239998,89.129997,90.019997,4149300,71.24173
6/21/2004,90.400002,90.43,89.309998,89.489998,3843400,70.82229
6/18/2004,90.199997,90.800003,89.900002,90.059998,6470800,71.273387
6/17/2004,90.5,90.559998,90.07,90.440002,4180200,71.574122
6/16/2004,90.25,90.93,90.089996,90.379997,3145700,71.526634
6/15/2004,90.489998,91.209999,90.230003,90.540001,4508300,71.653261
6/14/2004,90.050003,90.580002,89.620003,90.07,4121400,71.281303
6/10/2004,90.230003,90.75,89.889999,90.459999,3468700,71.589948
6/9/2004,89.900002,90.550003,89.809998,90.089996,5233400,71.297128
6/8/2004,88.639999,90.5,88.400002,90.040001,5400300,71.257562
6/7/2004,88.75,88.989998,88.010002,88.639999,4264500,70.149602
6/4/2004,87.949997,88.489998,87.5,87.559998,3803400,69.294889
6/3/2004,87.849998,88.099998,87.349998,87.349998,3011500,69.128696
6/2/2004,88.639999,88.639999,87.889999,87.980003,3912600,69.627282
6/1/2004,88,88.480003,87.300003,88.120003,4884300,69.738077
5/28/2004,88.480003,88.849998,88.25,88.589996,3203800,70.110029
5/27/2004,88.75,89.080002,87.980003,88.589996,4094600,70.110029
5/26/2004,88.639999,88.849998,88.040001,88.349998,4308200,69.920095
5/25/2004,86.75,88.919998,86.550003,88.699997,5358100,70.197084
5/24/2004,87.75,87.839996,86.550003,87.099998,3778100,68.930847
5/21/2004,87.589996,88.18,86.910004,87.129997,5130000,68.954588
5/20/2004,87.059998,87.949997,87.050003,87.419998,4031500,69.184094
5/19/2004,87.400002,88.879997,86.5,87.050003,7431800,68.89128
5/18/2004,86.080002,86.489998,86,86.059998,4401100,68.107791
5/17/2004,85.300003,86.029999,85.150002,85.529999,5700000,67.688351
5/14/2004,86.650002,87.349998,86.07,86.410004,5197800,68.384786
5/13/2004,86.790001,87.410004,86.260002,87.190002,4708400,69.002076
5/12/2004,87.25,87.25,85.120003,86.809998,8445800,68.70134
5/11/2004,87.199997,88.150002,86.82,87.129997,6575000,68.954588
5/10/2004,87.599998,88.099998,86.370003,86.879997,6692400,68.756738
5/7/2004,87.75,89.400002,87.620003,88.190002,5407400,69.793475
5/6/2004,88.099998,89.099998,87.589996,88.360001,4319100,69.928011
5/5/2004,89.75,89.75,88.510002,88.959999,4402300,70.260399
5/4/2004,88.019997,89.739998,88,89,5451800,70.291992
5/3/2004,88.129997,88.519997,87.199997,88.019997,6070100,69.517988
4/30/2004,89.010002,89.199997,88.010002,88.169998,5019500,69.636459
4/29/2004,90.010002,90.260002,88.190002,89.080002,7763200,70.355177
4/28/2004,90.300003,90.980003,90.209999,90.410004,4706000,71.40561
4/27/2004,90.650002,91.989998,90.559998,91.110001,4768000,71.958466
4/26/2004,90.75,91.559998,90.349998,90.43,4533600,71.421403
4/23/2004,91,91.610001,90.360001,91.279999,5063200,72.09273
4/22/2004,90.5,91.510002,89.699997,90.739998,7988000,71.666238
4/21/2004,91.150002,91.419998,90.690002,91.260002,4623400,72.076936
4/20/2004,92,92.480003,90.650002,90.650002,4260200,71.595159
4/19/2004,91.900002,92.300003,91.699997,91.940002,4159400,72.613999
4/16/2004,92.300003,92.349998,91.040001,92.279999,11118000,72.882527
4/15/2004,93.800003,94.089996,93.059998,93.449997,6844200,73.806589
4/14/2004,92.099998,93.860001,92.099998,93.699997,5316300,74.004039
4/13/2004,93.790001,94.040001,92.5,93.040001,5013600,73.482775
4/12/2004,93.5,94.360001,93.400002,93.739998,3112600,74.035631
4/8/2004,94,94.389999,92.550003,93.120003,3868000,73.545961
4/7/2004,93.370003,93.580002,92.510002,93.080002,4537300,73.514368
4/6/2004,93.599998,93.790001,93.019997,93.699997,3860100,74.004039
4/5/2004,93.949997,94.370003,93.510002,94.18,3936000,74.383144
4/2/2004,93.550003,94.550003,93.330002,94.199997,5894500,74.398938
4/1/2004,91.669998,92.68,91.620003,92.370003,4246900,72.953612
3/31/2004,92.07,92.239998,91.510002,91.839996,4613500,72.535015
3/30/2004,92.669998,92.669998,91.349998,92.32,5415700,72.91412
3/29/2004,92.989998,93.610001,92.18,92.68,4876300,73.198448
3/26/2004,92.389999,93.25,92.160004,92.769997,4397700,73.269527
3/25/2004,92.150002,92.629997,91.449997,92.389999,5585800,72.969406
3/24/2004,91.57,92.489998,91.040001,91.769997,6210400,72.479729
3/23/2004,91.599998,92.160004,90.68,91.32,5065300,72.124322
3/22/2004,91.269997,91.480003,90.279999,91.019997,6223500,71.887381
3/19/2004,92.860001,92.970001,91.510002,91.620003,7058700,72.361264
3/18/2004,93.050003,93.18,91.900002,92.849998,4605200,73.332712
3/17/2004,92.57,93.790001,92.449997,93.389999,4663000,73.759203
3/16/2004,92.400002,92.699997,91.419998,92.449997,4627600,73.016792
3/15/2004,92.599998,92.690002,90.879997,91.82,6523000,72.519221
3/12/2004,92,93.379997,91.68,93.300003,6290600,73.688124
3/11/2004,92,92.980003,91.150002,91.209999,8560800,72.037444
3/10/2004,94.379997,94.739998,92.68,93.059998,6536300,73.498569
3/9/2004,94.300003,95.279999,93.769997,94.529999,6390600,74.659572
3/8/2004,96.489998,96.879997,94.589996,94.589996,5084200,74.706958
3/5/2004,95.949997,96.980003,95.559998,96.449997,3970900,76.175982
3/4/2004,96.580002,96.919998,96.129997,96.389999,3547900,76.128596
3/3/2004,96.57,96.889999,95.599998,96.839996,4806500,76.484003
3/2/2004,97.599998,97.599998,96.620003,96.82,4976200,76.46821
3/1/2004,96.5,97.25,96.150002,97.040001,4454000,76.641966
2/27/2004,96.800003,97.379997,96.099998,96.5,4715000,76.215475
2/26/2004,96.269997,97.260002,96.25,96.790001,3965700,76.444517
2/25/2004,96.5,97.089996,96.230003,96.540001,3362500,76.247067
2/24/2004,95.199997,97.459999,95.199997,96.790001,7008300,76.444517
2/23/2004,97.400002,97.510002,95.459999,95.959999,6629100,75.788983
2/20/2004,98.599998,98.599998,97.190002,97.309998,5690200,76.855209
2/19/2004,98.419998,99.230003,97.519997,97.800003,5447200,77.242214
2/18/2004,99.309998,99.769997,98.150002,98.419998,4830300,77.731885
2/17/2004,99.989998,100,99.32,99.370003,3930400,78.482196
2/13/2004,99.099998,100.089996,99.080002,99.709999,3562400,78.750724
2/12/2004,100.059998,100.300003,99.300003,99.300003,3611500,78.42691
2/11/2004,99.199997,100.309998,98.800003,99.959999,5505700,78.948174
2/10/2004,98.449997,99.970001,98.410004,99.610001,4057500,78.671746
2/9/2004,99.309998,99.440002,98.599998,98.949997,3742400,78.150476
2/6/2004,98.849998,99.239998,98.25,98.940002,5516900,78.142583
2/5/2004,100,100.089996,98.260002,98.860001,5975000,77.953027
2/4/2004,99.379997,100.43,99.300003,100.190002,8387500,79.001759
2/3/2004,99,100,98.949997,100,5604300,78.851938
2/2/2004,99.150002,99.940002,98.5,99.389999,6200000,78.370941
1/30/2004,98.019997,99.330002,97.839996,99.230003,6137600,78.244781
1/29/2004,98.099998,98.599998,96.550003,98.010002,6642500,77.282786
1/28/2004,99.150002,99.419998,97.279999,97.379997,6549700,76.786015
1/27/2004,99.400002,99.669998,98.699997,98.800003,5345300,77.905717
1/26/2004,97.900002,99.849998,97.559998,99.849998,6189400,78.733659
1/23/2004,97.82,98.209999,97.099998,97.900002,5283900,77.196049
1/22/2004,97.839996,98.160004,97.32,97.510002,4371600,76.888527
1/21/2004,97.230003,98.040001,96.639999,97.699997,6949000,77.038341
1/20/2004,96,97.440002,95.730003,97.099998,9285100,76.565231
1/16/2004,95,95.349998,94.709999,95.32,9302000,75.161667
1/15/2004,95.07,95.650002,93.550003,94.019997,19812000,74.13659
1/14/2004,89.900002,90.459999,89.75,90.309998,5505100,71.211184
1/13/2004,91.449997,91.510002,89.010002,89.699997,8842500,70.730186
1/12/2004,91.209999,92.139999,91.209999,91.550003,5130400,72.188952
1/9/2004,91.75,92.349998,91,91.209999,7930900,71.920852
1/8/2004,93.209999,93.209999,92.029999,93.040001,6179800,73.363844
1/7/2004,93.139999,93.379997,92.470001,92.779999,4927600,73.158827
1/6/2004,92.199997,93.190002,92.139999,93.059998,4380000,73.379612
1/5/2004,92,93.089996,92,93.050003,5276300,73.371731
1/2/2004,92.860001,93.050003,91.199997,91.550003,5327800,72.188952
12/31/2003,92.660004,92.849998,92.160004,92.68,4726900,73.079977
12/30/2003,93.269997,93.5,92.360001,92.629997,4003400,73.040548
12/29/2003,93.099998,93.730003,93.029999,93.519997,4033900,73.74233
12/26/2003,92.370003,93,92.300003,92.900002,1408500,73.253452
12/24/2003,92.800003,92.800003,92.18,92.269997,1760500,72.756681
12/23/2003,93.07,93.440002,92.339996,92.790001,3677000,73.166714
12/22/2003,92.830002,93.5,92.779999,93.389999,4332100,73.639825
12/19/2003,93.230003,93.25,92.669998,93.139999,7090500,73.442695
12/18/2003,93,93.379997,92.5,92.730003,6873600,73.119405
12/17/2003,93.849998,93.870003,92.849998,93.400002,6052900,73.647712
12/16/2003,92.110001,94.120003,91.879997,93.980003,7501100,74.105054
12/15/2003,93.43,93.970001,92.080002,92.110001,5964500,72.630521
12/12/2003,92.699997,93.160004,92.239998,92.709999,5079800,73.103631
12/11/2003,91.959999,92.970001,91.919998,92.400002,6412100,72.859192
12/10/2003,90.690002,92.739998,90.650002,91.730003,7138000,72.330886
12/9/2003,91.150002,92.160004,90.610001,90.629997,6971500,71.463509
12/8/2003,90.519997,91.470001,90.519997,91.199997,5342000,71.912965
12/5/2003,91.300003,91.300003,90.5,90.639999,5878400,71.471396
12/4/2003,90.050003,91.440002,90.029999,91.419998,5360400,72.086441
12/3/2003,91.150002,91.440002,90.300003,90.300003,6169800,71.203303
12/2/2003,90.57,91.480003,90.519997,90.75,5091800,71.558134
12/1/2003,90.900002,91.360001,90.480003,91.010002,5234900,71.763151
11/28/2003,89.900002,90.68,89.620003,90.540001,2195500,71.392546
11/26/2003,89.790001,90.089996,89.110001,89.910004,4146800,70.895781
11/25/2003,89.660004,89.849998,89.269997,89.43,4305700,70.517289
11/24/2003,89.029999,89.739998,88.949997,89.660004,4722200,70.698651
11/21/2003,88.400002,88.849998,88.230003,88.629997,5935400,69.886471
11/20/2003,89.300003,89.790001,88.379997,88.389999,5111000,69.697228
11/19/2003,88.32,89.830002,88.32,89.400002,4156600,70.493634
11/18/2003,89.919998,90.18,88.900002,88.949997,5284300,70.138797
11/17/2003,89.900002,90.050003,89.029999,89.800003,4748200,70.809043
11/14/2003,91.019997,91.419998,89.809998,90.25,4510200,71.163874
11/13/2003,90.400002,91.480003,90.160004,91.089996,5277900,71.826228
11/12/2003,89.449997,91.160004,89.309998,90.690002,5901700,71.510825
11/11/2003,90,90.029999,88.889999,89.360001,4841200,70.462092
11/10/2003,89.550003,90.470001,89.550003,89.949997,8349700,70.927316
11/7/2003,89.400002,89.599998,88.260002,88.260002,5543500,69.594722
11/6/2003,88.330002,89.589996,87.720001,89.339996,5668600,70.446319
11/5/2003,88.519997,88.879997,88,88.489998,6296300,69.649914
11/4/2003,89.68,89.800003,88.860001,89.139999,5146100,70.161527
11/3/2003,89.900002,90.839996,89.480003,89.68,5825200,70.586558
10/31/2003,90.709999,90.709999,89.199997,89.480003,4836200,70.429141
10/30/2003,90,90.169998,89.059998,89.120003,6535700,70.145787
10/29/2003,89.599998,89.940002,89.150002,89.339996,5180700,70.318943
10/28/2003,89.050003,89.900002,88.519997,89.900002,6959000,70.759719
10/27/2003,88.800003,89.099998,88.050003,88.519997,5099200,69.673526
10/24/2003,88.150002,88.639999,87.720001,88.419998,5471700,69.594818
10/23/2003,87.599998,88.400002,87.529999,88.150002,6046400,69.382306
10/22/2003,88.300003,89.010002,87.900002,88.459999,5600100,69.626303
10/21/2003,89.25,89.339996,88.699997,88.93,5287100,69.996238
10/20/2003,89.349998,89.400002,88.860001,89,6971300,70.051334
10/17/2003,89.279999,89.68,88.809998,89.230003,9506200,70.232368
10/16/2003,89.269997,89.699997,88.660004,89.279999,16994000,70.271719
10/15/2003,93.900002,94.540001,92.739998,92.739998,11558700,72.995062
10/14/2003,92.650002,92.949997,92.32,92.720001,4699500,72.979323
10/13/2003,93.099998,93.540001,92.580002,93.199997,4839200,73.357125
10/10/2003,92.400002,93.18,92.360001,92.669998,4500500,72.939966
10/9/2003,93.300003,93.599998,92.199997,92.449997,7593000,72.766805
10/8/2003,92,92.870003,91.949997,92.660004,6418900,72.9321
10/7/2003,90.5,91.699997,90.400002,91.699997,5369800,72.176484
10/6/2003,90.739998,91.760002,90.510002,91.18,3845400,71.767198
10/3/2003,91,91.949997,90.57,90.639999,7479300,71.342167
10/2/2003,89.550003,90.449997,89.220001,90.080002,7428300,70.901396
10/1/2003,88.75,90.599998,88.699997,90.349998,7925200,71.113909
9/30/2003,89.199997,89.25,87.900002,88.330002,7056700,69.523983
9/29/2003,89.25,90.18,89.07,89.449997,5723200,70.405524
9/26/2003,89.410004,90.139999,89,89.050003,5095800,70.090691
9/25/2003,89.400002,90.970001,89.199997,89.410004,6585500,70.374045
9/24/2003,91.080002,91.82,89.330002,89.400002,7575800,70.366173
9/23/2003,91.5,92.089996,90.559998,91.339996,7935200,71.89313
9/22/2003,92.239998,92.239998,90.900002,91.389999,7302600,71.932487
9/19/2003,92.449997,93.470001,91.800003,93.279999,9412500,73.420094
9/18/2003,90.629997,92.43,90.459999,92,8338700,72.412615
9/17/2003,90.400002,91.940002,90.199997,90.629997,9086600,71.334294
9/16/2003,88.489998,90.410004,88.489998,90.290001,7896100,71.066685
9/15/2003,89.699997,89.959999,88.389999,88.489998,7305400,69.649914
9/12/2003,87.599998,89.010002,87.199997,88.699997,7209200,69.815203
9/11/2003,86.75,88.419998,86.400002,87.919998,9753500,69.201271
9/10/2003,88.989998,89,87.610001,87.839996,7322600,69.138302
9/9/2003,89.199997,89.970001,88.93,89.419998,8102500,70.381912
9/8/2003,88.449997,89.660004,88.349998,89.099998,9213400,70.130042
9/5/2003,87,88.260002,86.75,86.949997,7896600,68.43779
9/4/2003,86.330002,88.290001,85.690002,87.910004,9889100,69.193405
9/3/2003,86.239998,87.300003,86,86.330002,10835700,67.949795
